village,district,subdistric,state_name,latitude,longitude
Gundlakarthi,Jayashankar Bhupalapally,Mogullapally,Telangana,18.280885616290828,79.59124737876533
Kondaparthy,Hanumakonda,Hanamkonda,Telangana,17.914252983188636,79.54840014811732
Vanamalakanapatrthy,Hanumakonda,Hanamkonda,Telangana,17.914992400459674,79.51952156490633
Tharalapalle,Hanumakonda,Hanamkonda,Telangana,17.937616378896422,79.51640458000936
Malakpalli,Hanumakonda,Dharmasagar,Telangana,17.910546220160334,79.49123695638333
Ranabandala D,Mulugu,Mulug,Telangana,18.103167780976076,80.09961335721458
Vanchangiri,Warangal,Geesugonda,Telangana,17.9382757123884,79.68271362323568
Venkatapur Haveli,Warangal,Sangem,Telangana,17.920580580390148,79.6676369851865
Warangal,Hanumakonda,Warangal,Telangana,17.98262121710328,79.60196105548378
Venkatapuram,Jangoan,Zaffergadh,Telangana,17.882189233977556,79.51595791196266
Erraballe,Hanumakonda,Bheemadevarpalli,Telangana,18.035492473453964,79.35558211508952
Kothakonda,Hanumakonda,Bheemadevarpalli,Telangana,18.04720327385031,79.30618322278369
Katkur,Hanumakonda,Bheemadevarpalli,Telangana,18.032277886965478,79.2477067403431
Mallaram,Hanumakonda,Bheemadevarpalli,Telangana,18.027770280033486,79.28234302407414
Kammaripet,Hanumakonda,Bheemadevarpalli,Telangana,17.996174501042617,79.25233065351163
Warangal,Warangal,Geesugonda,Telangana,17.964911835229945,79.63151841038636
Patharlapalli,Karimnagar,Jammikunta,Telangana,18.275674179961225,79.56047470511868
Mallial,Karimnagar,Jammikunta,Telangana,18.26372448069475,79.53565385216024
Kanagarthi,Karimnagar,Jammikunta,Telangana,18.253416516533196,79.51485903270782
Madipalli,Karimnagar,Jammikunta,Telangana,18.25841836946652,79.4922256094448
Huzurabad,Karimnagar,Huzurabad,Telangana,18.213423643336863,79.41334440041518
Kandugula,Karimnagar,Huzurabad,Telangana,18.182877300825734,79.44389036699049
Dharmaraju Palle,Karimnagar,Huzurabad,Telangana,18.196298605976992,79.47057458389602
Kanukulagidda,Karimnagar,Huzurabad,Telangana,18.203218825562846,79.44715830106735
Jupak,Karimnagar,Huzurabad,Telangana,18.217709473570547,79.46429928114277
Ramannaguda,Jayashankar Bhupalapally,Regonda,Telangana,18.260573304458305,79.83775713022824
Chelpur,Karimnagar,Huzurabad,Telangana,18.245497949474064,79.45633482436502
Pothireddipet,Karimnagar,Huzurabad,Telangana,18.273361602355802,79.41935727774819
Sirsapalle,Karimnagar,Huzurabad,Telangana,18.24956388451531,79.41207205388311
Singapur,Karimnagar,Huzurabad,Telangana,18.25356105213207,79.37617179539751
Thummanapalle,Karimnagar,Huzurabad,Telangana,18.234229503324478,79.37257527267522
Katrepalle,Karimnagar,Huzurabad,Telangana,18.17614554208424,79.39226031780395
Metpalle,Karimnagar,Shankarapatnam,Telangana,18.286259595469804,79.38180042403071
Kothagattu,Karimnagar,Shankarapatnam,Telangana,18.261621485327534,79.34229522240928
Kareempet,Karimnagar,Shankarapatnam,Telangana,18.264558693477472,79.27715823078972
Ambalpur,Karimnagar,Shankarapatnam,Telangana,18.286154353371064,79.27665742143401
Godisala,Karimnagar,V.Saidapur,Telangana,18.19543881870397,79.3469494613809
Eklaspur,Karimnagar,V.Saidapur,Telangana,18.24324271268294,79.2755803257484
Somaram,Karimnagar,V.Saidapur,Telangana,18.24277293357414,79.3030874275215
Vennampalle,Karimnagar,V.Saidapur,Telangana,18.23755420628476,79.32615780242149
Ramchandrapur,Karimnagar,V.Saidapur,Telangana,18.224845222781326,79.34397955799191
Vemulapalle,Jayashankar Bhupalapally,Mogullapally,Telangana,18.27018339879663,79.60930012391513
Elabotharam,Karimnagar,V.Saidapur,Telangana,18.21449252093114,79.3677888636316
Duddenapalle,Karimnagar,V.Saidapur,Telangana,18.21291454899135,79.26568624384299
Venkepalle,Karimnagar,V.Saidapur,Telangana,18.217397296417015,79.2898212023805
Saidapur,Karimnagar,V.Saidapur,Telangana,18.21121563749537,79.3118483970353
Akunur,Karimnagar,V.Saidapur,Telangana,18.18259103374969,79.28073661784148
Ghanpur,Karimnagar,V.Saidapur,Telangana,18.182826441378467,79.3079582166079
Raikal,Karimnagar,V.Saidapur,Telangana,18.15727548640936,79.31251543960649
Bommakal,Karimnagar,V.Saidapur,Telangana,18.166368747555158,79.34133717448714
Ammanagurthi,Karimnagar,V.Saidapur,Telangana,18.16422159696248,79.36479595679089
Mogilipalem,Karimnagar,Thimmapur Lmd,Telangana,18.268288953741983,79.24969647700716
Rekonda,Karimnagar,Chigurumamidi,Telangana,18.24119675852695,79.23775930838568
Issipet,Jayashankar Bhupalapally,Mogullapally,Telangana,18.27008590360938,79.6493308864356
Varikole,Warangal,Parkal,Telangana,18.248016253139525,79.63600718411045
Narlapur,Warangal,Parkal,Telangana,18.240195722526654,79.60469342223413
Venkatapur,Warangal,Parkal,Telangana,18.238637073206878,79.66458827292355
Puligilla,Warangal,Parkal,Telangana,18.221783181566305,79.63886970850874
Cherlapalle,Warangal,Parkal,Telangana,18.21842036790446,79.61505952309172
Mallakpet,Warangal,Parkal,Telangana,18.216084048206003,79.6767638459163
Raiparthy,Warangal,Parkal,Telangana,18.20409267569271,79.65808060399752
Choutparthi,Warangal,Parkal,Telangana,18.200247964550456,79.63158180238912
Mustyalpalle,Warangal,Parkal,Telangana,18.196333500041057,79.61322494452733
Madharam,Warangal,Parkal,Telangana,18.19251961858891,79.68382650955265
Nadikuda,Warangal,Parkal,Telangana,18.178912820073272,79.63934598315103
Bhagirthipet,Jayashankar Bhupalapally,Regonda,Telangana,18.271551955416886,79.80251790630687
Vellampalle,Warangal,Parkal,Telangana,18.167462496395128,79.66531525790055
Kantathmakur,Warangal,Parkal,Telangana,18.155675243066135,79.61905141060774
Dharmaram,Warangal,Parkal,Telangana,18.157964574777992,79.63723635686942
Kowkonda,Warangal,Parkal,Telangana,18.150059262785145,79.65282754756566
Gatlakaniparthy,Warangal,Shayampet,Telangana,18.124983247111235,79.6819513727415
Sarvapur,Warangal,Parkal,Telangana,18.135296585293705,79.65808147840075
Mallareddipalle,Hanumakonda,Hasanparthy,Telangana,18.128695976494352,79.6053181953064
Pulkurthi,Warangal,Athmakur,Telangana,18.121805192891703,79.64807194624927
Kogilvai,Warangal,Athmakur,Telangana,18.111396249734,79.61886491167326
Nagaram,Hanumakonda,Hasanparthy,Telangana,18.1009876320258,79.5694577244505
Singarajupalle,Warangal,Athmakur,Telangana,18.105453962015535,79.63531870835992
Arvapalle,Hanumakonda,Hasanparthy,Telangana,18.103125484449606,79.59335388438063
Malakpet,Warangal,Athmakur,Telangana,18.102351906667568,79.67983758555836
Pasargonda,Warangal,Athmakur,Telangana,18.09240378495897,79.66219617067128
Ananthasagar,Hanumakonda,Hasanparthy,Telangana,18.08598219140115,79.47148013365764
Ladalla,Warangal,Athmakur,Telangana,18.08870748741243,79.64152431878884
Pembarthy,Hanumakonda,Hasanparthy,Telangana,18.086053049843738,79.53888653513513
Venkatapur,Warangal,Athmakur,Telangana,18.08011090332036,79.62034678377181
Siddhapoor,Hanumakonda,Hasanparthy,Telangana,18.083396150056267,79.59783859843976
Yellapur,Hanumakonda,Hasanparthy,Telangana,18.083384492328825,79.4960931082355
Damera,Warangal,Athmakur,Telangana,18.05763545645963,79.63479303181613
Oorugonda,Warangal,Athmakur,Telangana,18.06813734867516,79.67603515877039
Mutcherla,Hanumakonda,Hasanparthy,Telangana,18.065438284662992,79.56191112027658
Laknavaram D,Hanumakonda,Hasanparthy,Telangana,18.07219810351203,79.4871847387502
Madipalle,Hanumakonda,Hasanparthy,Telangana,18.062980925406197,79.45719446257341
Jaigiri,Hanumakonda,Hasanparthy,Telangana,18.0563618207314,79.48422953117957
Warangal,Hanumakonda,Hasanparthy,Telangana,18.06069634967313,79.53602426929311
Sudanpalle,Hanumakonda,Hasanparthy,Telangana,18.128718323959163,79.58650927098871
Marripalligudem,Hanumakonda,Kamalapur,Telangana,18.24169917993947,79.55990145658643
Gunded,Hanumakonda,Kamalapur,Telangana,18.228233317113727,79.53015501438469
Jujnoor,Hanumakonda,Kamalapur,Telangana,18.225218840180215,79.58021482122142
Sanigaram,Hanumakonda,Kamalapur,Telangana,18.193391415234363,79.59220406225002
Ambala,Hanumakonda,Kamalapur,Telangana,18.139707528944786,79.57029368182133
Vangapalle,Hanumakonda,Kamalapur,Telangana,18.20022080916788,79.55733080872025
Nerella,Hanumakonda,Kamalapur,Telangana,18.16568353843485,79.57135002893365
Gudur,Hanumakonda,Kamalapur,Telangana,18.158900488997748,79.54097613626509
Madannapeta,Hanumakonda,Kamalapur,Telangana,18.167965991152556,79.59464466452448
Guniparthi,Hanumakonda,Kamalapur,Telangana,18.152546329193214,79.5954529165143
Dandepalli,Hanumakonda,Elkathurthy,Telangana,18.143742451638307,79.47991681445185
Kaniparthi,Hanumakonda,Kamalapur,Telangana,18.145768568477877,79.51619936442164
Keshwapur,Hanumakonda,Elkathurthy,Telangana,18.115339924148092,79.54412810111043
Thimmapur,Hanumakonda,Elkathurthy,Telangana,18.117060283411238,79.5195880941794
Baopet,Hanumakonda,Elkathurthy,Telangana,18.113130556407665,79.49514869776982
Kannur,Hanumakonda,Kamalapur,Telangana,18.21266825406977,79.5111176216231
Bhimpalle,Hanumakonda,Kamalapur,Telangana,18.215157247283397,79.48542987730313
Uppal,Hanumakonda,Kamalapur,Telangana,18.184966980920475,79.48780556702923
Kamalapur,Hanumakonda,Kamalapur,Telangana,18.185280715755713,79.52336606728633
Veeranarayanapur,Hanumakonda,Elkathurthy,Telangana,18.15478681181167,79.45066606037315
Suraram,Hanumakonda,Elkathurthy,Telangana,18.125881512059674,79.45738705037209
Vallabhapur,Hanumakonda,Elkathurthy,Telangana,18.13316361123171,79.43374688719722
Gopalpur,Hanumakonda,Elkathurthy,Telangana,18.113715183611983,79.41104264163938
Elkathurthi,Hanumakonda,Elkathurthy,Telangana,18.096193122159217,79.44267601098578
Penchikalapeta,Hanumakonda,Elkathurthy,Telangana,18.161919646590572,79.41088645945567
Kothulnaduma,Hanumakonda,Elkathurthy,Telangana,18.154565308346413,79.43302636557978
Manikyapur,Hanumakonda,Bheemadevarpalli,Telangana,18.14393937918427,79.37458631365342
Jeelgul,Hanumakonda,Elkathurthy,Telangana,18.134491705488877,79.39877760879016
Koppur,Hanumakonda,Bheemadevarpalli,Telangana,18.107467168819127,79.3748681937715
Kothapalle,Hanumakonda,Bheemadevarpalli,Telangana,18.072783836710173,79.38560052421617
Mulkanoor,Hanumakonda,Bheemadevarpalli,Telangana,18.08075912443452,79.35207781841252
Damera,Hanumakonda,Elkathurthy,Telangana,18.061376254908634,79.41123439824004
Mutharam P K,Hanumakonda,Bheemadevarpalli,Telangana,18.063263967828238,79.34630443501214
Vangara,Hanumakonda,Bheemadevarpalli,Telangana,18.126392495329075,79.32484527296774
Ratnagiri,Hanumakonda,Bheemadevarpalli,Telangana,18.126054391239947,79.35728374775547
Bheemadevarpalle,Hanumakonda,Bheemadevarpalli,Telangana,18.102076955071404,79.35060553041421
Gatlanarsingapur,Hanumakonda,Bheemadevarpalli,Telangana,18.08852067810513,79.30745777514143
Musthafapur,Hanumakonda,Bheemadevarpalli,Telangana,18.06027829030091,79.324696500604
Desharajpalle,Hanumakonda,Kamalapur,Telangana,18.164968214228104,79.49183844291828
Madudha,Siddipet,Husnabad,Telangana,18.172894987409666,79.23920527350889
Mohammadapur,Siddipet,Husnabad,Telangana,18.165337389663296,79.25238229051658
Ummapur,Siddipet,Husnabad,Telangana,18.138119154488553,79.27627022725729
Nagaram,Siddipet,Husnabad,Telangana,18.146668242606182,79.24572237679683
Potharam S,Siddipet,Husnabad,Telangana,18.125418171925126,79.24258625640776
Mirzapur,Siddipet,Husnabad,Telangana,18.103309922896436,79.27124740618513
Kesavapur,Siddipet,Husnabad,Telangana,18.081291057221225,79.26781062800939
Mallampalle,Siddipet,Husnabad,Telangana,18.066997147392296,79.25577593737093
Penchikalpet,Warangal,Athmakur,Telangana,18.05101984740116,79.74675408618874
Shanigaram,Warangal,Nallabelli,Telangana,18.05215138407668,79.88204118006402
Kammepalle,Warangal,Narsampet,Telangana,17.99346707078507,79.85826725909958
Nagrajpalle,Warangal,Nallabelli,Telangana,18.043001091366364,79.90789845217621
Lenkalpalle,Warangal,Nallabelli,Telangana,18.044508073964792,79.83720548773825
Kamaram,Warangal,Athmakur,Telangana,18.04673364165795,79.72929145458171
Keshwapur,Warangal,Duggondi,Telangana,18.04347430788529,79.7606257396623
Ramavaram,Warangal,Narsampet,Telangana,17.953595746622693,79.84404407707916
Choudla Palle,Warangal,Athmakur,Telangana,18.04441925257298,79.70413279251989
Rampur,Warangal,Nallabelli,Telangana,18.036420206313643,79.92652997345071
Nallabelly,Warangal,Nallabelli,Telangana,18.033119329372845,79.86157521575157
Agrampahad,Warangal,Athmakur,Telangana,18.032279561454217,79.68709247521093
Rekampalle,Warangal,Duggondi,Telangana,17.971257322046835,79.81435286947594
Duggondi,Warangal,Duggondi,Telangana,18.024715060349653,79.79211895207207
Rudragudem,Warangal,Nallabelli,Telangana,18.03277222270698,79.88322526210874
Peddapur,Warangal,Athmakur,Telangana,18.014812489114018,79.71066058572637
Medapalle,Warangal,Nallabelli,Telangana,18.02260298672904,79.9390053554817
Mallampalle,Warangal,Duggondi,Telangana,18.02103732711497,79.83351336767194
Laxmipur,Warangal,Duggondi,Telangana,18.020122570464054,79.75923722041156
Gundlapahad,Warangal,Nallabelli,Telangana,18.02464346750034,79.90294110047887
Chalparthi,Warangal,Duggondi,Telangana,17.957588825402347,79.82165023973334
Itikalpalle,Warangal,Narsampet,Telangana,18.003849589866448,79.91006438798895
Bhanjipet,Warangal,Narsampet,Telangana,18.00171481221875,79.87291099778442
Narakkapet,Warangal,Nallabelli,Telangana,18.01198943081156,79.88486810021683
Dabeerpet,Warangal,Khanapur,Telangana,18.002745905505286,79.95112269497871
Tirumalagiri,Jayashankar Bhupalapally,Regonda,Telangana,18.23325378703657,79.81792403627361
Elkurthy,Warangal,Geesugonda,Telangana,17.992565884030938,79.74153887551002
Reballe,Warangal,Duggondi,Telangana,18.001951895661158,79.78585629489895
Venkatapur,Warangal,Duggondi,Telangana,17.995099728842263,79.81129270322377
Mahammadapur,Warangal,Duggondi,Telangana,17.99565196138292,79.83758946597824
Ponakal,Warangal,Duggondi,Telangana,17.99028553023212,79.78078925409888
Ramachandrapur,Warangal,Geesugonda,Telangana,17.988573886486368,79.76145766182097
Pakhalashoknagar,Warangal,Khanapur,Telangana,17.977231686845307,79.94057357514012
Rajupet,Warangal,Narsampet,Telangana,17.95981372360619,79.91758101728551
Manugonda,Warangal,Geesugonda,Telangana,17.981654758530677,79.7114468851304
Muthojipet,Warangal,Narsampet,Telangana,17.976418320239947,79.9031210322721
Nachinapalle,Warangal,Duggondi,Telangana,17.972819425542962,79.77993252263121
Singasamudram,Bhadradri Kothagudem,Cherla,Telangana,18.102391279534526,80.81460653188196
Geesugonda,Warangal,Geesugonda,Telangana,17.962738067111697,79.69553187961267
Timmampet,Warangal,Duggondi,Telangana,17.972295286464565,79.8418688679344
Madannapet,Warangal,Narsampet,Telangana,17.9621290376704,79.87622263534615
Anantharam,Warangal,Geesugonda,Telangana,17.96636436441406,79.74808540594476
Togarrai,Warangal,Duggondi,Telangana,17.960075780375345,79.79590452721185
Kommala,Warangal,Geesugonda,Telangana,17.95722673089117,79.76846200064504
Machapur,Warangal,Geesugonda,Telangana,17.949978829897667,79.72642611795881
Laknepalle,Warangal,Narsampet,Telangana,17.944532688612266,79.82639728692648
Viswanathpur,Warangal,Geesugonda,Telangana,17.94203174796574,79.76170153519703
Maheshwaram,Warangal,Narsampet,Telangana,17.93133783690027,79.85851833491435
Mandapalle,Warangal,Duggondi,Telangana,17.942045824898866,79.79796719518701
Sarwapur,Warangal,Narsampet,Telangana,17.93823322280872,79.90835311131612
Khanapur,Warangal,Khanapur,Telangana,17.9183075056433,79.93811270443024
Ookal H,Warangal,Geesugonda,Telangana,17.933995534177612,79.70756127228397
Mummadivaram,Warangal,Sangem,Telangana,17.892562576253134,79.75454935983105
Gurijala,Warangal,Chennaraopet,Telangana,17.921772757738108,79.8253264402206
Pallaruguda,Warangal,Sangem,Telangana,17.92691461220194,79.73614475498786
Shayampet,Warangal,Geesugonda,Telangana,17.916189039316546,79.69071104172491
Mangalavaripet,Warangal,Khanapur,Telangana,17.88271867607283,79.9654091919315
Paspunur,Warangal,Narsampet,Telangana,17.924471197875164,79.907119709817
Madhira Mandapalle,Warangal,Duggondi,Telangana,17.931293086853334,79.79580157562884
Adavi Rangapur,Warangal,Duggondi,Telangana,17.921615275731913,79.78734566738042
Mondrai,Warangal,Sangem,Telangana,17.915417421864145,79.76103580591854
Yerravaram,Mahabubabad,Kothaguda,Telangana,17.99191037068313,80.03547975086437
Chintalapalle,Warangal,Sangem,Telangana,17.906797099162894,79.72600438100002
Narlavai,Warangal,Sangem,Telangana,17.903875384227067,79.77906011182353
Lingapuram,Warangal,Chennaraopet,Telangana,17.90602498947023,79.80355167822421
Akkalchedu,Warangal,Chennaraopet,Telangana,17.900363015333657,79.85284846470026
Makdumpuram,Warangal,Chennaraopet,Telangana,17.899190910700337,79.8705520225434
Konapuram,Warangal,Chennaraopet,Telangana,17.89448091665674,79.82464819467874
Ragampet,Warangal,Khanapur,Telangana,17.891412913725986,79.90731397574105
Budharaopet,Warangal,Khanapur,Telangana,17.891030610106313,79.95116862823359
Sangam,Warangal,Sangem,Telangana,17.879055138400215,79.71098189055245
Upparapalle,Warangal,Chennaraopet,Telangana,17.88250681976109,79.8005673646977
Nallabelle,Warangal,Sangem,Telangana,17.883695405869883,79.77265681243081
Gundam,Mahabubabad,Kothaguda,Telangana,17.954470886553636,79.94888239687897
Chennaraopet,Warangal,Chennaraopet,Telangana,17.87701364096949,79.85069262473624
Elugur Rangampet,Warangal,Sangem,Telangana,17.86965065310761,79.74537406192258
Ainepalle,Warangal,Khanapur,Telangana,17.890492551818294,79.93183339368278
Kothur,Warangal,Khanapur,Telangana,17.876965957703327,79.89942358130043
Mudigonda,Warangal,Nekkonda,Telangana,17.866098100644383,79.7798594321448
Dharmaraopet,Warangal,Khanapur,Telangana,17.864926471159947,79.92390756019238
Rangapur,Warangal,Khanapur,Telangana,17.86830316722341,79.90441846910721
Thimmarainipahad,Warangal,Chennaraopet,Telangana,17.862226502567403,79.88133443963078
Thimmapur,Warangal,Sangem,Telangana,17.860033878198532,79.72895477841213
Deekshakunta,Warangal,Nekkonda,Telangana,17.855354928889323,79.7995320656837
Ameenabad,Warangal,Chennaraopet,Telangana,17.84830917040383,79.83377664146879
Jhalli,Warangal,Chennaraopet,Telangana,17.85527047581569,79.86126716429801
Chandrugonda,Warangal,Nekkonda,Telangana,17.833962474705825,79.77853041668668
Papaiahpeta,Warangal,Chennaraopet,Telangana,17.835922641450875,79.90317324091095
Theegarajupalle,Warangal,Sangem,Telangana,17.843326206866156,79.7139890440967
Govindapur,Mahabubabad,Kothaguda,Telangana,17.949566994184813,80.05139647116816
Yellaigudem,Warangal,Chennaraopet,Telangana,17.833145559942295,79.87602380233413
Enugal,Warangal,Parvathagiri,Telangana,17.822012603961962,79.74535480076493
Madhira D,Warangal,Narsampet,Telangana,17.955949483970475,79.85782127440649
Jalubanda,Warangal,Khanapur,Telangana,17.944287725230414,79.94157356962474
Gundrapalle,Mahabubabad,Kothaguda,Telangana,17.94401352446063,80.11468855717415
Thungabandam,Warangal,Khanapur,Telangana,17.90679552673004,79.90691554466143
Pocharam,Warangal,Khanapur,Telangana,17.899982359672535,79.96211394420706
Matuveeraram,Warangal,Khanapur,Telangana,17.860856203299,79.89987793635636
Ankannagudem,Mahabubabad,Kothaguda,Telangana,18.03440462109174,80.04220620502531
Konapur,Mahabubabad,Kothaguda,Telangana,18.031102870394914,79.99640057007687
Thimmapur,Mahabubabad,Kothaguda,Telangana,18.01535038481296,79.97511790465641
Sadireddipalle,Mahabubabad,Kothaguda,Telangana,17.9995019985441,79.99950952508036
